Kundennummer,Produktname,Produkt-ID,Eröffnungsdatum
K00329,Wertpapierdepot,e74b6096-e2f6-402f-b75c-7e4a0f0a0fca,2024-10-19
K00329,Immobilienfinanzierung,51af674a-4feb-40b8-852f-4646e2a74e41,2023-09-04
K00329,Debitkarte,0e2916d6-9c46-4fc5-998d-008cbe8afd31,2017-04-22
K00329,Kreditkarte,79a3c233-1b74-4be6-ae98-f219de2529d8,2020-12-17
K00330,Wertpapierdepot,8c2aa918-f104-4f06-b4ea-bb56101cf56a,2015-12-05
K00330,Konsumkredit,fdbf1218-bce5-4d73-8129-6602a9cc920b,2019-04-28
K00330,Sparbuch,030e7bff-48cf-4dad-b0c7-7726df4f703c,2021-07-26
K00331,Immobilienfinanzierung,b0eecc81-441a-4cf0-9fed-8e9291994bb5,2019-01-26
K00331,Wertpapierdepot,1534df8e-f7c8-40fb-8d32-706fc3d85568,2017-06-08
K00332,Sparbuch,50608119-b4c4-4532-b3cc-901b229225f0,2024-04-19
K00332,Immobilienfinanzierung,def64943-cb16-4629-b6f3-17e7598997f0,2018-01-28
K00332,Kreditkarte,25d895e8-8cf2-4a25-a3dc-1404d2134cc6,2019-10-04
K00333,Kreditkarte,415f196f-7cb3-44be-a433-8cbae517321c,2023-03-18
K00333,Debitkarte,f0ef8760-a680-477b-b423-720d43b1f2ca,2022-01-23
K00334,Immobilienfinanzierung,c62a72aa-d20e-46f9-8462-fb71036ec8e3,2019-12-03
K00334,Konsumkredit,3807d52d-a3ca-4efa-b315-4625ba1244e7,2023-06-30
K00334,Debitkarte,c026da5d-2cb1-4b97-8906-63cc485e5747,2021-05-29
K00334,Wertpapierdepot,2d2d00f8-895d-42ff-94ac-63cee4f2a08e,2021-11-25
K00335,Girokonto,25397b64-f7e0-4f11-ad18-c3889cc802cd,2018-12-18
K00335,Wertpapierdepot,4ea9b265-d934-410b-97e2-ec2570d7ee1e,2023-12-30
K00335,Kreditkarte,43a7d324-b52a-4336-86b0-f5af315f97fa,2015-05-18
K00336,Konsumkredit,bed6c7a8-0ff9-4437-b9d1-f0e729448a97,2017-11-28
K00336,Immobilienfinanzierung,033a85f3-3df6-41f0-b7b9-039944d6f3be,2016-06-29
K00336,Sparbuch,8f01d975-0556-48f9-b343-51c51bcd76cb,2019-09-16
K00336,Kreditkarte,738e9d44-17d6-4c08-8678-494d9b772e7b,2021-07-04
K00337,Immobilienfinanzierung,ef0e178b-9fbf-4bd3-9efb-005a1f8cb291,2020-08-30
K00338,Immobilienfinanzierung,a9df18a2-423c-452f-b763-e915ef5fb8cb,2022-09-27
K00339,Kreditkarte,4b0095dc-019c-4c3d-ab9f-d51d38ba2f43,2024-03-23
K00339,Immobilienfinanzierung,02e6d5b7-709f-4d91-8a1f-c7c8ccf36050,2023-06-03
K00339,Konsumkredit,b26b5c55-914d-4373-89c2-831b808cbd06,2020-09-01
K00339,Sparbuch,c3614382-1d90-4068-9a51-a3f0940bc856,2015-06-17
K00340,Debitkarte,178874d4-caf8-4ea7-aca2-39f253a39dca,2018-06-11
K00340,Wertpapierdepot,4a650aa3-627c-4961-b3b7-0dbc6837ea9a,2017-02-17
K00341,Wertpapierdepot,b83eb217-8feb-4542-a4ed-e804356bf7ba,2017-11-09
K00341,Kreditkarte,cc5689cf-7770-4229-bda7-5aadae77b75b,2021-03-30
K00341,Immobilienfinanzierung,14995180-8001-4168-a372-999b1d2ce832,2019-04-04
K00342,Girokonto,c3338cba-229e-4c8f-8c68-eff8633e52f5,2018-07-03
K00342,Wertpapierdepot,acc8958d-662a-40b6-a37e-68ca008c0bcc,2022-02-15
K00343,Sparbuch,0c140e56-ff96-4f49-9171-463c2bd11439,2016-05-20
K00343,Debitkarte,6b7688ad-b460-4c63-9d19-7ddd74fe91f0,2015-11-15
K00343,Girokonto,6b47c603-6f29-4532-a7d1-77dbc6e8588a,2023-09-02
K00343,Kreditkarte,3766b391-6869-4ffa-8ebe-3460756d6ba1,2019-10-18
K00343,Immobilienfinanzierung,3ccfdf87-c74e-430e-a7a9-1af7e76e85e3,2023-10-11
K00344,Girokonto,ca988441-1c3a-4f5e-98d1-93718beb0440,2024-06-25
K00344,Debitkarte,e7cc2b4f-d0cb-4f6b-9837-df85c7baeecd,2020-01-29
K00345,Immobilienfinanzierung,ac4b9863-06ba-4ffb-bad1-09589685c159,2017-02-11
K00345,Kreditkarte,c8b6ca0c-9ec0-407e-9847-910dc40b50dc,2016-05-22
K00345,Konsumkredit,a4c84fa9-3418-491a-bf9d-4abd5bb54787,2021-04-13
K00345,Girokonto,c2f3bfb6-7898-42ef-a4c1-9d856ce5ec42,2024-10-02
K00346,Girokonto,c4e9f040-3c83-4768-8a6d-fab6521a0451,2016-02-20
K00346,Wertpapierdepot,17d5a426-caff-49f4-900e-a3e89df2884b,2024-05-05
K00347,Konsumkredit,12e8ba4b-de29-44a4-95fe-e79da661dfe5,2016-07-05
K00347,Kreditkarte,441fc22d-fabb-42d3-9d27-d73c4ef6dd4a,2022-01-28
K00348,Konsumkredit,1c989281-f543-489a-bec2-0fb13b3f695e,2019-07-25
K00348,Kreditkarte,0427ccb2-810e-41cf-ad33-cbfc439fe57b,2022-12-25
K00348,Sparbuch,fceb76d4-a767-4c66-914c-c1f2def76512,2019-10-09
K00348,Immobilienfinanzierung,26b4b7ef-1bce-49c8-b3fa-8d3d5a51cbb1,2024-01-13
K00349,Immobilienfinanzierung,6c568ff0-8e24-498b-9853-06285aef5791,2018-07-12
K00349,Kreditkarte,4d118321-593b-4f7d-a56b-23abf1fa6536,2016-11-03
K00349,Girokonto,022b8e35-3a53-4509-8d8d-ce4a2cfae9d3,2015-11-26
K00350,Kreditkarte,afac696b-5d56-4ffc-8d87-502cdf17e260,2023-01-29
K00351,Sparbuch,43dd9898-8f1a-47db-bc47-5e4a934ee76f,2017-10-12
K00351,Wertpapierdepot,2c992d25-fbee-4e91-a8de-66a997dd2ed3,2017-12-26
K00351,Girokonto,26e3614c-f114-4d3d-b729-80dd32c23a52,2017-06-25
K00351,Debitkarte,273870f5-0028-43ae-816a-3f2f5235878c,2016-02-28
K00351,Konsumkredit,904528e1-4a9b-43b7-a6ae-64e72accf872,2017-06-07
K00352,Girokonto,1775fa63-14b7-4ae1-8219-bdefca350889,2024-07-06
K00352,Konsumkredit,2e6496b7-b31b-4b33-970f-d4bf06d63f3b,2022-01-26
K00353,Sparbuch,b41260a2-ee82-4544-a8e6-d8b2f64d3728,2018-07-23
K00353,Kreditkarte,bbde75e0-628c-4a88-8aaf-d9a0c736ed29,2019-11-24
K00353,Immobilienfinanzierung,c33f6ed8-b2b8-4285-a363-c6e078223292,2022-03-08
K00353,Girokonto,a23f8cfc-5e25-44cf-8e2a-ad78387cd968,2018-10-15
K00354,Immobilienfinanzierung,95611614-dce1-4546-ad94-72a9f43ad6af,2020-02-11
K00355,Wertpapierdepot,d498ec2f-c90d-42b3-9f27-2619e87318e1,2017-01-21
K00355,Girokonto,8c021df0-e57f-4fef-b53f-326d95e0aa92,2021-03-23
K00355,Immobilienfinanzierung,37da4c3a-feea-4121-a8bb-90fd729d670a,2018-11-22
K00355,Debitkarte,d42a1b32-848c-4318-ba28-644f26ad7b30,2019-02-03
K00355,Sparbuch,30d69f6d-f129-47f8-bef6-d699bcb81573,2020-06-03
K00356,Wertpapierdepot,1dbca2ba-e770-4048-a254-28ba9c88b75f,2023-08-09
K00356,Konsumkredit,9ee4cddc-2a54-42d6-8d52-6ebf1211ae35,2024-03-25
K00356,Sparbuch,7a1923cc-b91d-437f-bcb9-62c4b1eb6440,2018-03-31
K00356,Kreditkarte,8564ffd6-c36d-4774-9bf9-0f2d83a6c206,2016-09-07
K00356,Debitkarte,7bd74578-3033-4ad1-9fe2-ff3738545467,2019-04-24
K00357,Debitkarte,04fcfa75-d1eb-4667-bf88-a4f1445165d4,2015-11-26
K00357,Girokonto,f1d8be9c-cbb9-4397-9a9f-67cd4065779a,2024-12-24
K00358,Sparbuch,52901f9d-a127-4390-a441-bc8cb0ae28ed,2023-12-08
K00358,Kreditkarte,81cefd6a-1bf0-4ef8-a3fd-7cc097c4619f,2021-03-28
K00358,Konsumkredit,8a056127-665c-44c8-b77a-353f1a0e9bef,2019-05-13
K00359,Kreditkarte,bd5e2ec5-fc04-42b2-8e80-1037e65863a8,2025-01-08
K00359,Sparbuch,1754bbee-5670-4665-be73-6e82db0982b4,2023-02-10
K00359,Girokonto,1479aecb-8c94-4108-92fb-a5e82763cb91,2019-11-27
K00360,Debitkarte,9d4f20ab-cf13-42ed-883f-f5eecf5975c4,2018-03-21
K00360,Immobilienfinanzierung,01238be1-7163-4fa2-81fd-69f9bfd8c276,2024-08-20
K00360,Wertpapierdepot,27bf4921-e3de-499c-8d59-5d72ae1da85e,2017-06-28
K00361,Sparbuch,8e7e722a-6c34-4f4b-af9d-256ab20aae3f,2016-06-08
K00361,Wertpapierdepot,eca04421-bbcc-4cc6-8c29-e489c19bcf13,2022-10-11
K00362,Debitkarte,42e898fe-bc09-469b-9154-e326155d3c6a,2022-11-06
K00362,Konsumkredit,4fbbeb17-890c-42d0-83ef-c14dc208a90a,2024-01-20
K00362,Wertpapierdepot,849f896a-7f07-4304-a926-3a7a2f3a76b7,2020-09-30
K00362,Immobilienfinanzierung,e65cd6cd-eb29-4516-9caf-5a0c7370e016,2019-11-06
K00363,Konsumkredit,95f08d9e-a3d5-41b6-a036-07e4904c96f2,2018-06-14
K00364,Sparbuch,85132eb9-3909-4fd8-84fe-8d860fcad8ee,2023-04-08
K00365,Konsumkredit,e774ce94-2705-42ac-a35e-1c5e2ec0ae99,2020-04-18
K00365,Immobilienfinanzierung,381aa7ff-ad2b-4028-ab11-70f039b5645b,2015-06-06
K00366,Girokonto,ff4ca364-4be3-4b5e-9ef8-0d919127ac61,2016-12-18
K00366,Immobilienfinanzierung,212c3ec2-0507-4d40-8296-4ca632e38354,2023-03-25
K00367,Sparbuch,274e94bc-3f6e-4509-9fc8-c907f3e63a99,2017-05-14
K00367,Konsumkredit,535040ff-e136-48b1-a39c-b7697a4b6fe0,2018-03-17
K00367,Immobilienfinanzierung,ff375258-0a6d-4b14-9390-bcae64d979f6,2017-09-09
K00367,Wertpapierdepot,ec1b958e-38a4-4a7d-a0eb-bc9c5c680769,2021-11-02
K00368,Wertpapierdepot,624d8794-7cdc-4d48-8145-8a831248df86,2015-09-10
K00368,Kreditkarte,d5156793-549b-4014-86b9-e0363500cc90,2024-07-24
K00368,Debitkarte,f24c4c0f-797f-478b-8b32-a5fd61787ff2,2016-10-13
K00369,Immobilienfinanzierung,cf3ccfc7-84ca-4eae-ae4c-ed056b1a0cda,2018-10-02
K00370,Kreditkarte,69f9e143-1648-4f7e-aca6-0ab0a0c05bd9,2023-02-25
K00370,Sparbuch,840af074-a334-4dd6-8046-e1aa6f8cabe0,2017-04-08
K00370,Girokonto,38622f34-969d-4d23-a788-5dbb528eaf75,2018-09-02
K00371,Konsumkredit,b72e658a-2b3a-46b5-80fa-325e9846570f,2022-02-27
K00372,Sparbuch,27d94d04-ff21-4681-918a-223883c3fe3d,2024-09-05
K00372,Konsumkredit,08c6a272-812c-401f-a7de-abcda461a6e2,2020-05-23
K00372,Wertpapierdepot,b0bd8792-1ee3-4661-8508-2100075442a1,2024-08-01
K00373,Kreditkarte,07cf495b-59bc-40b8-ae7f-c21f9fa42ac3,2018-04-24
K00373,Girokonto,d6a662fe-6bc4-43cf-af87-0a5f9a061932,2020-07-02
K00373,Immobilienfinanzierung,cc793528-441b-4dc8-afd1-a3e108793e86,2018-06-25
K00374,Wertpapierdepot,2af377cd-c437-49f8-9b37-0328a62e4e62,2024-08-02
K00374,Sparbuch,702b1ce0-b317-41fb-8240-2ee439db0cdc,2019-12-16
K00374,Kreditkarte,f8d531cd-f209-4011-a19d-898143418722,2018-06-29
K00375,Konsumkredit,f6f5afe1-48b8-470c-8d69-5617be374963,2021-09-14
K00375,Sparbuch,93c4d6b3-7476-4ddb-a48b-6b35cd27b98f,2017-10-01
K00376,Kreditkarte,f4505127-4922-445c-b361-0a8c8e85f610,2016-09-19
K00376,Wertpapierdepot,650c518a-aa43-4d8e-8843-5da26d9228d5,2018-05-07
K00376,Immobilienfinanzierung,f8fc6dc6-4646-4bff-85e6-59823a82ed20,2015-07-09
K00376,Konsumkredit,9fa6a776-28da-436f-a601-33475cb5f138,2016-07-14
K00377,Konsumkredit,d72118d2-7fd5-4ee2-a73c-5c5ac07fbc7e,2015-09-10
K00377,Wertpapierdepot,c5cabaf5-0d6e-4410-8a06-dd00163efe8e,2022-03-07
K00377,Sparbuch,b45bee3f-efe1-4047-b4e5-8bffc8afc90f,2015-07-05
K00377,Kreditkarte,3b35badb-6e41-4d94-a8cf-547d69790c57,2017-10-09
K00377,Immobilienfinanzierung,6d055f0c-52b4-44f0-8b18-7461d4f507e6,2022-11-19
K00378,Debitkarte,e0e0c9f6-ea20-47b6-b68d-43b6bbf65f73,2018-06-18
K00378,Girokonto,42075d77-48ae-4293-bfb6-d730fccd83fa,2020-08-27
K00378,Wertpapierdepot,f6d68fb9-0dee-4565-b50d-86c7c090c07b,2018-01-20
K00378,Konsumkredit,0bdb9549-324e-48aa-86eb-b4495def6da3,2021-02-27
K00378,Immobilienfinanzierung,34621984-123f-41a3-8c96-c3d7a3b3ec6b,2018-03-31
K00379,Girokonto,e3c6f44b-70fa-4c98-969f-fd11054dc4ed,2020-06-24
K00379,Wertpapierdepot,a8ce2aa3-b447-41a5-b968-2e8a1d9ca2a9,2022-09-18
K00379,Debitkarte,aaf8b642-e445-4a25-b6ab-7e27e30f28ca,2018-12-31
K00380,Debitkarte,9e898066-78ca-484f-bbd7-eac45474dd43,2021-04-03
K00381,Wertpapierdepot,2f82a3f8-88cd-4799-98bc-4a07cb87d17a,2024-06-10
K00381,Sparbuch,67ec8f33-6499-4d40-b941-217c87c86c9f,2016-01-11
K00381,Debitkarte,0e0cf0e0-bc80-4dd7-9e1b-1c50ee8db251,2025-03-11
K00381,Kreditkarte,31c1636f-1120-4032-a40c-5957a7639fd2,2023-04-08
K00381,Girokonto,4648b247-e023-4da0-afb5-12a99ea24f5d,2020-01-20
K00382,Debitkarte,19e5ff18-f3df-4cd3-a720-726b48c79f41,2021-11-26
K00382,Wertpapierdepot,73652c32-08e5-4726-91ae-c540d5794c87,2016-10-06
K00382,Konsumkredit,0edf5686-f019-42a4-a75e-344eb9107c97,2018-05-02
K00383,Kreditkarte,c5067097-38d3-4ac8-ab9e-506dc19044d7,2024-10-01
K00384,Kreditkarte,3cd01774-3683-459e-afbb-8f79cd153b22,2020-01-18
K00384,Wertpapierdepot,c12b6aa6-af9e-4981-8f4b-0cd6ad0ba190,2015-10-29
K00385,Girokonto,d3749f5a-5ba7-40bd-bcc8-6ee9d532929d,2023-01-23
K00385,Wertpapierdepot,38fc79dd-d7c4-4405-a8cc-47d7154c70e7,2015-03-23
K00385,Konsumkredit,01f59809-75ee-4cf0-9f67-f229c6294efa,2023-10-17
K00385,Debitkarte,7be35cfb-bda2-4864-ad5c-54a24f0ced55,2016-12-22
K00386,Sparbuch,2f7e612d-1dbd-419d-8472-d1a500ab289e,2023-07-22
K00386,Wertpapierdepot,c8550a4d-6e6e-4c6c-bdb5-6a906a4aec9c,2020-11-14
K00386,Konsumkredit,69d6f82d-bcb0-450d-a137-81a63209a345,2018-03-11
K00386,Kreditkarte,59b63ce0-48d9-4b56-80b3-70f64b7fba37,2018-07-06
K00387,Girokonto,bc9dab9a-b146-42d5-a02b-24818ce0f047,2018-11-10
K00387,Wertpapierdepot,8e2c4cb5-1096-48f7-91d4-d738b704f8ba,2024-09-25
K00387,Konsumkredit,04a45715-b0b8-4b2a-8cc6-a34369ed71a1,2019-06-29
K00387,Immobilienfinanzierung,c39ba4f9-4aef-4f73-a98a-956295b86bbe,2020-01-01
K00387,Kreditkarte,7dfac42a-a846-4154-8550-b3eb1c719a5b,2025-03-16
K00388,Konsumkredit,87764981-476d-4ec8-a21e-62ab107ea1cd,2024-09-27
K00389,Debitkarte,03a2834c-1627-43e2-b7d3-1e2be20dfae4,2017-09-04
K00389,Girokonto,130bfafb-e818-43db-8cde-5fa6bd82d867,2022-01-28
K00389,Sparbuch,f8238719-808f-4e7a-9538-12526a6cb088,2018-09-28
K00390,Girokonto,00a874c9-fb21-4313-9b9f-531afd14e5c0,2019-05-09
K00390,Debitkarte,c2fda8ea-5f22-475d-8e5b-7c50cdb1d91d,2023-01-15
K00390,Konsumkredit,423c4769-c8c3-40dc-89f7-3a51a69bf253,2022-09-15
K00390,Immobilienfinanzierung,131c90d5-62c2-46a4-8cf8-40134ecd488c,2022-03-13
K00390,Wertpapierdepot,ffb3f7aa-ecfe-47a2-979a-d8e4b1848ccb,2017-07-15
K00391,Wertpapierdepot,efe66fd3-5098-4a79-bd51-e91ae794d979,2019-07-09
K00392,Girokonto,c4cb2cfc-4e90-42da-8a45-3754cdb78c55,2022-11-27
K00393,Girokonto,d44c1e2e-06a5-4452-b947-3512f16821ee,2024-12-31
K00393,Immobilienfinanzierung,a4b6fc06-1204-481b-bac6-3f59f0ff986c,2023-03-08
K00393,Konsumkredit,0475ec1e-554e-4e0b-9365-6a47bc60e165,2017-05-28
K00393,Sparbuch,8ca1a3f7-39c0-414e-aa0e-89317db3581e,2024-11-30
K00394,Debitkarte,0d130364-6b53-4914-a244-f233cf775807,2022-12-06
K00394,Kreditkarte,57a51b96-4087-4867-86a9-7136f6ed025a,2023-05-26
K00395,Immobilienfinanzierung,9dc74a2f-6502-45b2-b371-2d54fd787baa,2022-09-19
K00395,Konsumkredit,22ba749b-44e5-495b-aec1-7f92fb456574,2016-11-08
K00395,Kreditkarte,6f822f02-88ef-46e0-a18c-90a11552ed56,2019-04-07
K00395,Wertpapierdepot,24f58d1c-c41c-4a2c-8a5f-fb17d7defdc0,2021-01-22
K00396,Girokonto,ebc09ce8-411e-4e97-bf34-9a88ea63aef7,2021-09-05
K00396,Kreditkarte,bcd1b4fa-7ccf-4d43-bab0-1c5a0d5f475b,2018-09-09
K00396,Wertpapierdepot,02bbab47-a1b1-4d45-bc24-b50f918b19d2,2016-01-10
K00396,Sparbuch,15223805-572b-4c36-9998-9ed34615bf1e,2020-11-10
K00397,Girokonto,008791d4-6b5c-4a95-9503-00f9e3fe59a4,2016-11-02
K00397,Sparbuch,4d11b84e-b46d-4a4f-b8c7-574fadcac4ef,2022-09-29
K00397,Wertpapierdepot,c65d7e12-e482-48af-9ed0-ce10d302fe14,2015-09-21
K00398,Wertpapierdepot,6c1286a1-1847-423a-baa8-e0579563cbe5,2024-03-07
K00398,Sparbuch,845e7839-d9bb-4461-b18e-06c12c7939f1,2020-12-27
K00398,Kreditkarte,7ba32efa-1d33-4d26-bfa8-7ddf394d36e1,2016-04-02
K00398,Girokonto,0094a704-ed78-4d4c-a8e7-cdb58d850b3f,2023-01-16
K00399,Immobilienfinanzierung,c85a0fa6-8498-438b-a035-ee2359de5fff,2022-05-21
K00400,Kreditkarte,2e31c2fd-a1af-4a43-a8b1-2750113f39ca,2024-11-29
K00400,Debitkarte,c146b14a-e194-4a35-9dd3-daf385515bfc,2019-02-01
K00400,Wertpapierdepot,f67e24d2-e7cf-4020-82b9-6d6f4c12a4c5,2018-09-06
K00400,Konsumkredit,1d9fb9bd-e567-40c9-9088-179b9b9518ef,2016-06-10
K00401,Konsumkredit,f4a76cb8-7687-4f23-8543-7c7dbcdf7fd2,2019-11-30
K00401,Sparbuch,e2a92151-d858-4fe4-b958-887749e44b24,2022-01-22
K00401,Kreditkarte,432b039e-1786-4a93-9425-8650264ba35e,2018-05-26
K00401,Debitkarte,e1ffe399-0ba1-41ac-ba3d-1ecab762a10e,2023-09-15
K00401,Wertpapierdepot,caf6e648-efd5-4948-82a6-3aa23b942998,2018-12-09
K00402,Immobilienfinanzierung,9021130c-9b41-43e5-a275-5b766168bca7,2023-11-26
K00402,Sparbuch,4ea89f91-1f70-4921-b6ba-33378db73204,2021-01-05
K00403,Girokonto,b23deb1a-ab8b-403f-823c-2ba6fd510f46,2018-04-14
K00404,Wertpapierdepot,0007b826-1e93-4124-a3f7-ff0cfe0191ab,2023-09-05
K00404,Girokonto,54aec1a8-1e92-4797-8aa5-ef49bb4b9c03,2022-03-22
K00404,Sparbuch,ba92eec7-1abc-4a89-ba6a-7bf57ba6cb40,2018-10-29
K00404,Debitkarte,895ce3c9-0637-47b7-9a3a-40f1e6d54d3d,2017-06-01
K00405,Girokonto,f618d943-c697-4386-a10c-e4d82ce3b561,2022-10-28
K00406,Girokonto,e72fcf43-6982-484b-99f1-3ec88537576b,2017-03-19
K00406,Konsumkredit,ffbbcf88-519d-4d4f-a9ca-a0a8a6d0d85d,2023-02-12
K00406,Wertpapierdepot,922983ce-3976-4db2-9eb5-e32aecbc43cf,2016-06-23
K00406,Debitkarte,e1b0ef14-e927-4b1e-8d4f-51ae4dcf5fc8,2025-01-12
K00406,Kreditkarte,04cff962-d133-4388-9248-f0900468bd29,2024-12-22
K00407,Konsumkredit,7fa983ed-bc49-43b8-bbc0-b1a40fac95cc,2017-08-15
K00408,Sparbuch,27b4315c-2f8f-4829-bdce-fe68cc1e488a,2019-02-24
K00408,Wertpapierdepot,ccdbe2b8-2f27-4dff-83b8-acb24eeefc24,2022-08-11
K00408,Debitkarte,b0de76bf-9459-4197-b4b9-a8fad45a07db,2018-11-12
K00408,Girokonto,af86b289-ee97-48a9-8357-0396553a91eb,2016-05-23
K00409,Wertpapierdepot,1b7f73f5-6f40-47a5-a9df-7f6a846306ca,2021-05-06
K00409,Immobilienfinanzierung,2a554ea0-e2d2-4451-a470-fab537789e19,2018-11-24
K00410,Debitkarte,ba3d5ec0-2add-4d74-b041-9e4b9b8d3cf8,2017-08-21
K00410,Kreditkarte,5b4effa3-d211-45ba-9cd8-2443ea3812fc,2024-08-26
K00411,Immobilienfinanzierung,86f0aede-20e4-4dda-87ac-3af3152ad625,2025-03-04
K00411,Wertpapierdepot,23f1be8b-15c4-459c-b383-93022aea17c4,2022-08-14
K00411,Kreditkarte,b5fdccc2-18ce-4319-8d6b-7c401936550e,2023-02-03
K00411,Debitkarte,9881f58d-e736-4e60-9dc7-4d6f09b45f49,2021-12-25
K00411,Girokonto,4dde1a1c-9c30-4c62-8262-db587bcb4c69,2024-09-17
K00412,Sparbuch,90682531-9251-4f1d-b51a-6cba12dc20ba,2019-09-15
K00412,Kreditkarte,2603c39a-2245-4fb3-b394-5a82fdec80ae,2015-05-23
K00412,Wertpapierdepot,5d184724-3984-4207-9010-17d32088978d,2018-07-11
K00413,Konsumkredit,9512675d-d68f-4544-9bb1-91df2bc36de3,2017-01-04
K00413,Immobilienfinanzierung,11a3aca5-2eb5-4248-afa9-ac82659cc8f1,2020-06-15
K00414,Girokonto,47b05a15-8afd-48e6-b876-9d3772044ae3,2023-02-16
K00414,Wertpapierdepot,d9029fe2-808f-4cde-b676-ccc218936730,2019-03-28
K00414,Kreditkarte,2332ad98-cd6b-47b1-9b1a-4267a5673574,2017-05-31
K00415,Kreditkarte,ba926dc8-1a2b-45db-8e68-17827220bc46,2020-03-02
K00415,Debitkarte,5f5e9429-b636-4ece-8e67-4b725684285b,2017-09-04
K00416,Wertpapierdepot,79c84f27-76a9-4413-aa4b-d9deea13bc7a,2025-02-28
K00416,Konsumkredit,1375d13f-af48-4490-9de5-6361bd3a95d8,2016-10-13
K00416,Girokonto,e7857b77-2cd0-48bb-9e27-c91a83e6915f,2015-11-23
K00416,Immobilienfinanzierung,7f07e388-4c13-4a0e-8b7a-08960bc988c9,2018-05-08
K00417,Debitkarte,cefcf863-233e-4f7a-a8bb-202dc11596b3,2022-05-07
K00417,Wertpapierdepot,e01f1619-daab-4fe6-bd1c-28571ece4cc4,2021-06-23
K00417,Immobilienfinanzierung,3e30277a-6484-4737-b803-28eeefa6c3ab,2020-08-26
K00417,Konsumkredit,6b705c37-0ba4-4435-8956-6c6ba24f290e,2024-01-09
K00418,Sparbuch,d51755f8-bf10-42fc-beb0-127f80be2913,2015-10-24
K00418,Immobilienfinanzierung,9876578f-d3b6-44e9-b2d9-932c059f5674,2015-10-09
K00418,Konsumkredit,9b32612a-cc88-4636-bad8-65e611447893,2016-08-16
K00418,Debitkarte,6595e23c-d258-4d8a-bfcb-32065c695e5e,2017-07-01
K00419,Konsumkredit,bdd1af2d-cdb4-4ac1-b65b-696ed510e63c,2018-05-03
K00419,Sparbuch,5700ef2f-a75b-42fd-ae3f-ffe3758daaa1,2019-03-01
K00419,Kreditkarte,0ff21ee5-e004-4cac-8bc1-980c15b0543d,2021-07-22
K00419,Immobilienfinanzierung,1c5b3b2f-f4ab-4c2d-ac94-3cf67d055e90,2019-08-19
K00419,Debitkarte,7fc042ac-86c6-4adb-bdc8-357005dd555a,2016-12-22
K00420,Debitkarte,0c176f40-67ed-4e64-aaff-9aa7e14788c8,2017-01-25
K00420,Konsumkredit,202aa5cf-d489-4259-a464-24a42dee53ab,2024-06-25
K00421,Wertpapierdepot,39dcbc3a-15d5-4ed5-9b5c-18662ef6cbad,2022-09-01
K00422,Konsumkredit,0c7fe628-613e-42ee-bec4-7a45602b7df1,2019-04-03
K00422,Wertpapierdepot,13219471-0770-4e64-9e57-5fb3d486fe2b,2020-07-08
K00422,Kreditkarte,dcd68086-58e0-4154-b217-6c2138045a72,2017-06-22
K00422,Sparbuch,2403b20e-e17f-4720-8548-11f606d5eee8,2022-02-11
K00423,Sparbuch,d523dc2c-128f-41c0-83d5-e6ef6285ec9c,2021-08-20
K00423,Immobilienfinanzierung,e6f4b285-1a43-44dc-9561-0a7cf1bb5523,2016-07-06
K00423,Debitkarte,edc26401-954e-4cc2-84d4-8e890a13e9e5,2016-06-01
K00423,Kreditkarte,c690b877-fb01-47c1-ad31-3ef0c1edd213,2018-10-19
K00424,Konsumkredit,d651d430-0da8-4263-ad7c-c2ed1a4fc658,2018-10-20
K00425,Girokonto,1cb8a700-261d-45d2-8fcd-e1ecdd6d351b,2015-12-03
K00425,Wertpapierdepot,fe0f91ad-0005-47d4-b4c8-2a15e184744d,2023-09-27
K00425,Sparbuch,2c8dadec-11a2-43ed-97ef-d387cd81188f,2017-06-16
K00426,Immobilienfinanzierung,8e6d95bc-295c-4d11-ae02-637adda4ec26,2023-01-11
K00427,Kreditkarte,f8cfe101-907b-4c32-9788-e0883c1f928a,2022-11-02
K00427,Wertpapierdepot,58d9458c-3f91-4fcc-b547-9795b0786234,2017-04-05
K00427,Debitkarte,79a353a7-8a68-4b6d-a417-64e6ceca64af,2021-03-14
K00427,Girokonto,fade0753-64cf-4aad-a981-ecc8beae13d6,2021-09-16
K00428,Sparbuch,2435e88e-03b3-47fd-89f4-ebcb635126f0,2023-06-15
K00429,Kreditkarte,f2dbb7a7-2fe4-4b06-b128-2487f727c6a9,2019-08-14
K00429,Debitkarte,288cd43d-1f7e-496c-8056-0ab760fe6adf,2024-11-17
K00429,Wertpapierdepot,f1921759-be03-4a99-b4bd-b2a88c83176d,2018-06-16
K00429,Sparbuch,e55dd5b5-5c7d-47be-bb54-27ca374e1ecb,2019-03-27
K00429,Konsumkredit,20b8d592-d787-4668-b2ab-2e1e3515b3f0,2023-10-06
K00430,Debitkarte,00584710-b376-48aa-a33d-9000bc1a0d70,2023-11-26
K00430,Immobilienfinanzierung,320f3d2f-03c1-467d-9b3d-b51f1fc0bccd,2021-09-04
K00431,Girokonto,ddd52c84-997e-4bf6-9fec-e1793fa2a57b,2016-03-22
K00431,Sparbuch,73ea645a-f260-4da8-9bf1-b0378cd9a954,2020-02-27
K00431,Kreditkarte,38eefbf4-ec80-4f6e-8871-ad0c828dbb18,2017-07-22
K00432,Kreditkarte,586b3d99-6fb0-40db-9624-88045971dc97,2016-10-12
